EAR,MAR,Label
0.18079295176689267,0.3210096252662145,1
0.19210092435695764,0.3099527387648779,1
0.1871239271177524,0.31115723727855454,1
0.19635280094882918,0.3193365681580369,1
0.17309889710901272,0.31805904960609094,1
0.187096927658383,0.3196624854060092,1
0.24835584391742122,0.3460971631566013,1
0.21617297347951803,0.3492628541740712,1
0.20805958181012824,0.3293175975353816,1
0.13313001144947395,0.35206010559534445,1
0.1314986623342646,0.3578416318289684,1
0.15474008446491047,0.36517082880022894,1
0.41815443300907706,0.3612235034422946,1
0.3609835843455217,0.34485961162673845,1
0.329553378921131,0.34686382439668906,1
0.33422017429892564,0.3327805245370211,1
0.3113737860199318,0.32313084321345614,1
0.32285618832303553,0.3275002146422678,1
0.3209004880118226,0.3361631155376768,1
0.3111735577629081,0.33425080665721957,1
0.31791464069485553,0.3287277071665955,1
0.3416617708112908,0.3362709280901098,1
0.3124636180303531,0.334036398606879,1
0.33278786332176097,0.334182473372735,1
0.3060114656220556,0.34850137404375847,1
0.36524726000221797,0.32969632371689067,1
0.2614463578719994,0.33446260018984897,1
0.3347608231188402,0.3367184616933615,1
0.33001057927136956,0.3354719159060105,1
0.3349490263199183,0.3347261261856346,1
0.34124931024653204,0.32249491345468856,1
0.331807401211766,0.3308588033565446,1
0.31005671229239196,0.32785546884116035,1
0.2690923727821222,0.33011579787066486,1
0.2988406632721345,0.31810931225915784,1
0.28564556228148813,0.3156905542113465,1
0.27254236156344946,0.3203026055687662,1
0.2727621433435167,0.32387332144437175,1
0.26377300153163585,0.308706982206032,1
0.23070230521371848,0.3153634582325031,1
0.23742518445317207,0.3109568018392422,1
0.11769141395398607,0.30934732479708255,1
0.18209250007848352,0.3036638852296933,1
0.17893517503805756,0.3197162670812754,1
0.13659974049967274,0.3141551131933335,1
0.15182187294818894,0.3177725645401516,1
0.16118566235761372,0.3166131539577167,1
0.20453016212131356,0.30870132105985404,1
0.1810783105489114,0.30606274642095216,1
0.36551221912569587,0.3089071091070313,0
0.3864909744066214,0.3156063389311705,0
0.36905313772406245,0.31276371271726555,0
0.37147153632883245,0.32890704789766306,0
0.35922305969906076,0.3222326466550033,0
0.37855618806690483,0.3232111152438628,0
0.40697179560295965,0.3352885213153553,0
0.35049967807137283,0.32939528269543455,0
0.37558567506895907,0.3165612263445643,0
0.36974219942266656,0.32030951843385097,0
0.3580248113133299,0.32345494300832683,0
0.3749470292820196,0.3275130009942536,0
0.35702737832368786,0.33319234142266324,0
0.3381479464021203,0.3371335559961942,0
0.3392180857112295,0.3291011498561557,0
0.33730908447523555,0.3279908452114791,0
0.35137860253442077,0.33058457992220175,0
0.36525669796476445,0.3356495564356293,0
0.3990553782285037,0.3382296610683088,0
0.38200238200186126,0.35372589193232884,0
0.3585224427634057,0.3488309327916613,0
0.32249912024718663,0.34727656113045713,0
0.296272316301025,0.33139652400890873,0
0.22806744182964656,0.33796515383327036,0
0.30785120110555353,0.356511628507585,0
0.3365586654501245,0.35569759106936477,0
0.33453647545402654,0.34038942389175647,0
0.3781471058552982,0.33799343917971614,0
0.3628158130999508,0.3353026209427204,0
0.36116725093495694,0.3393417224222266,0
0.36384815293729894,0.328482466035214,0
0.3905664668257759,0.3254764612320504,0
0.3692321221716175,0.3130323316700886,0
0.38800864783127825,0.3081999241291803,0
0.3876278015750111,0.3229955322312972,0
0.35268562763764505,0.3279539186841661,0
0.3062023970310437,0.3139738154021522,0
0.3604553210578645,0.3166161323008146,0
0.35670534684115435,0.32032097667964776,0
0.35469274736672174,0.3192946118937522,0
0.3774272131882822,0.31666547484703433,0
0.37766991307652176,0.31652416356492596,0
0.3829979313038888,0.3210038664542303,0
0.3694797670941907,0.3185269388197567,0
0.36899470050407696,0.3165838951404868,0
0.3742048354065851,0.3176960194593119,0
0.36735257098852747,0.3363223896164189,0
0.352674192677891,0.3216404012151577,0
0.3600543250833595,0.3218120244588497,0
0.3569130785717107,0.32702713787548304,0
0.35932881298123254,0.32597198458913507,0
0.36640911182356184,0.32176638211322045,0
0.3626990069832935,0.319844006623156,0
0.3566368495196336,0.3254033320842655,0
0.3448462408569236,0.3207104603703413,0
0.3630660771676585,0.3204683858285534,0
0.3671711212250568,0.31979945341230803,0
0.3625013229652604,0.32412493865757797,0
0.3601642537171065,0.3222077721764168,0
0.3689336536466449,0.32228448518276337,0
0.39288364527607367,0.32041818849386144,0
0.3858988659288951,0.31948455170717904,0
0.3780663106496652,0.3238064731470777,0
0.3832028222516842,0.3247904563662242,0
0.3837143194710497,0.32566838471192516,0
0.38499617034698674,0.32465858824420013,0
0.37808511708153864,0.3290806962116034,0
0.3850481093801885,0.3261085872293129,0
0.39588433355024677,0.32966706743360996,0
0.38054289254613005,0.3286837436861757,0
0.3899257004443555,0.32369056841410543,0
0.3914485575562022,0.323836908159899,0
0.38823245644870086,0.32664174222149234,0
0.386097826941337,0.32980461023788454,0
0.3849733547378209,0.3270184211871497,0
0.3875315633369317,0.3293680693694584,0
0.39612051184069946,0.33831843042964926,0
0.3881088677846538,0.334443334938502,0
0.39194347724618755,0.3455279334335416,0
0.3852341300994879,0.336298281645226,0
0.399406794302148,0.344409698207036,0
0.398650810792968,0.34412784559843074,0
0.3983639590945136,0.3371519626938566,0
0.39801383040836036,0.3369117109335458,0
0.3864878166881834,0.33235733544170337,0
0.3890898436406358,0.3344573702624515,0
0.40565153538476895,0.3352278127582182,0
0.399772380054801,0.3402831100200229,0
0.38683598651435647,0.33380981447132374,0
0.3852719417698114,0.33420895452266763,0
0.392419481219072,0.33654040069959235,0
0.38558600282165945,0.33831584346657806,0
0.3901614479052218,0.3274700586688162,0
0.38625032916837176,0.32295431691473775,0
0.37637434060000396,0.3212015579403456,0
0.38487331213652914,0.3220341722084092,0
0.35777515024195194,0.3335140949438093,0
0.356283824951934,0.32520380287156647,0
0.356658587919074,0.32961189828562454,0
0.368007419220459,0.32644994705028796,0
0.3653134863833453,0.3258006169154318,0
0.3618371486557653,0.3213034741304491,0
0.36664847984734883,0.3176191010990493,0
0.3834660892189446,0.32533924746156295,0
0.3907770734075332,0.321962207710778,0
0.36725266913285304,0.3104643268879389,0
0.3804825541657897,0.31280509498085174,0
0.38502137489593447,0.31808573991890005,0
0.4050060439127379,0.3186552321066153,0
0.3981432879091992,0.31413299459048044,0
0.3995646533150984,0.3155965931856001,0
0.40602552879812004,0.31870701147640645,0
0.40072524459681536,0.3111939666592737,0
0.4073849539599617,0.31222919546294986,0
0.39841665470290016,0.3136025999770253,0
0.38809471778051186,0.3262757942642568,0
0.38247816457275485,0.32525922851361877,0
0.2199025041040752,0.3118896863475305,0
0.21084633747862147,0.31126541290281545,0
0.3193128126289696,0.312777905722704,0
0.32615725274938884,0.306807882814123,0
0.3583291047388678,0.3126616672393522,0
0.37421640611853557,0.2997179807515107,0
0.36093330060440365,0.3011793344730113,0
0.36010826131371265,0.3179709022466924,0
0.3581053972385475,0.3167093546157343,0
0.3803003136876397,0.3116596536300824,0
0.4012767307936934,0.31112416983273505,0
0.38547429382816956,0.30223607922218915,0
0.4002977837457539,0.2921755492269752,0
0.39346937352268196,0.29071882463932724,0
0.3890236796944718,0.31368893633065925,0
0.38323372823845503,0.31300962725201653,0
0.3694442696132969,0.3117909664400159,0
0.3867525346456411,0.30928754565175276,0
0.380835008160072,0.31491937068281517,0
0.3804413404929248,0.3121351331127188,0
0.3715076332831845,0.315634544545198,0
0.37832101585977596,0.3120573598319797,0
0.40231484478365087,0.31486605405037127,0
0.3642969626536764,0.3066491916018651,0
0.3796474476782019,0.3105556108504898,0
0.3748269408993322,0.3135070336191212,0
0.37310175675391133,0.3173158849729101,0
0.39486783733361097,0.31991949531726016,0
0.38679121654613413,0.32020012017579896,0
0.38850858875636307,0.31219031106995127,0
0.39357324655566284,0.3138232445460577,0
0.3991366193286322,0.3154767688649657,0
0.3939296765655331,0.3154903565924421,0
0.37365684510687847,0.31799121728253926,0
0.39797755121150247,0.31946269469975463,0
0.40266462659171687,0.3205777811370456,0
0.38990382091219017,0.31787112591554334,0
0.3807014898562036,0.3206004655806785,0
0.37995165426538857,0.31599141526372604,0
0.39897332152905424,0.3137314751320375,0
0.3763453291143192,0.3199943820609679,0
0.3815109762054726,0.3196962449826166,0
0.3870081197795665,0.31972472391696594,0
0.3914147626154968,0.32138183453856006,0
0.39418389701424644,0.3216388262410177,0
0.38178522975150725,0.3183234711994844,0
0.3711430153138706,0.32992245533299586,0
0.3901664095540981,0.3269146085909533,0
0.39484952776390775,0.32878298301741593,0
0.3830183867834599,0.3175092090171259,0
0.3726806583855965,0.3150911801856234,0
0.3852353870419572,0.31820663422084267,0
0.3693253151840631,0.32257715237474444,0
0.36746663457309287,0.3171939159077399,0
0.37507361558188324,0.31815811191523763,0
0.3787474615341757,0.32198887859022074,0
0.3764402982383426,0.32077924439336636,0
0.36424539159179936,0.31788966849681755,0
0.37684479157161205,0.319143583854059,0
0.3797065396823071,0.32295520494755103,0
0.3740878019863679,0.3243639625337885,0
0.3826435367501052,0.32541276505133665,0
0.35473355690000385,0.3215125279331454,0
0.3551084166608806,0.32437436066412734,0
0.3530407905020679,0.31721571673843496,0
0.3711683198189434,0.3200301243170795,0
0.3820514369896393,0.32099452738990575,0
0.3837969503339679,0.33111406741529387,0
0.3747916377717013,0.3260091560275093,0
0.37544230920780347,0.32511347839519367,0
0.38487858292522514,0.3276635669983399,0
0.38225477326829194,0.3274813320954463,0
0.36594322772026444,0.3223747050995361,0
0.36936611855237356,0.3221265631269534,0
0.35382657068798584,0.31867138240869447,0
0.3628778290962412,0.31713675097107646,0
0.38870875798431387,0.32354732894157734,0
0.388389796860483,0.32347566602063105,0
0.3877257712374024,0.3245077651758055,0
0.3877503320409413,0.3302362175044752,0
0.37376587334106703,0.32129492965248396,0
0.3808403435406081,0.32607844827464966,0
0.37918731753949436,0.32850098421468493,0
0.38271264131515703,0.32312435526649336,0
0.37510298587245394,0.32709214278160487,0
0.37990010392699375,0.32537160586020475,0
0.40132088848595937,0.32780754546065094,0
0.39471746759334336,0.3304514964998109,0
0.40020243862856686,0.3280964372093484,0
0.3907119010907733,0.3179885332480567,0
0.378741035228375,0.32398785931643287,0
0.3954152611426992,0.32112944728955795,0
0.38897197854704835,0.3206766144030751,0
0.3846735661748055,0.32662289250578436,0
0.38989125178105594,0.3258348751598097,0
0.38517811165310345,0.3148382710819559,0
0.3790098042554222,0.31212197331442537,0
0.36396327363900516,0.31478883069755337,0
0.36574579856997025,0.31556525557037235,0
0.3941953909041874,0.3231409595005279,0
0.39324809035574676,0.3235837568402278,0
0.3652403848049345,0.3338145174683313,0
0.3672028694485457,0.3213423057006066,0
0.36440586095208183,0.31802516702964706,0
0.4079759481910151,0.32531692487560887,0
0.3856680304039694,0.325222801740854,0
0.3933996657846313,0.32353176176601034,0
0.3949423842338751,0.32321523962101667,0
0.3827236031981244,0.3224263577113068,0
0.38579244276539393,0.3255195698477295,0
0.37920375491384073,0.3123513722029951,0
0.385138090990502,0.3111417517349532,0
0.3827158209818374,0.32205225719029507,0
0.3980258100978534,0.3234525383586026,0
0.3645624333115701,0.33464553106246864,0
0.31036679338317363,0.3222578880086288,0
0.30758226628958485,0.32582585788741536,0
0.27716657908793335,0.3200152397775328,0
0.25580653296959005,0.3201867248461681,0
0.2248735892706724,0.3202541578859835,0
0.22661313647633222,0.3244749912605873,0
0.23364174785649772,0.3207905481071071,0
0.24643246250399642,0.3211686679215138,0
0.27096451069466365,0.315938986370206,0
0.2682440364217784,0.31580563100725967,0
0.33028566694456724,0.32717577053988023,0
0.3306526384832429,0.3232180490447219,0
0.33565206502120404,0.3234265016710461,0
0.33665980473109725,0.3202974812302204,0
0.3560767945793871,0.31940881389070724,0
0.34239392159390647,0.3265986727098334,0
0.3389067178089812,0.3271031611809896,0
0.3440681297553757,0.3229179525069637,0
0.34762233288675787,0.32224232181490947,0
0.3325100845020329,0.3249003821512148,0
0.3308915917259818,0.3314492471256458,0
0.33631462653856037,0.33305872727868147,0
0.34625877287152085,0.3207657936740619,0
0.3168073629170619,0.33013439591925137,0
0.3317906701861779,0.3210936678898487,0
0.34116164112409464,0.328617870901642,0
0.3363276564482865,0.32914372764640104,0
0.3547411045020952,0.3213127209703569,0
0.35443647961037195,0.32496434948460884,0
0.3490952936406614,0.32129795738043654,0
0.3440697819632177,0.3209942859319486,0
0.3461949813340668,0.322647888093554,0
0.3630403777028608,0.32525718944810234,0
0.3778866607222967,0.32051411058488755,0
0.3820752425322871,0.32036698067627983,0
0.3488191245108312,0.3259554776219418,0
0.34665762510213094,0.31272089796138003,0
0.34701647341567543,0.3090260753459062,0
0.36241845473173195,0.32925412145990535,0
0.35975705016926346,0.3278764921696135,0
0.38049656416565636,0.32360466018880296,0
0.37093237053809214,0.3290598484251323,0
0.36800625276047466,0.31476882811656437,0
0.3690412406854834,0.32185844857156887,0
0.38427056066276954,0.3258349121239743,0
0.36401082486293174,0.3243663285019825,0
0.37402592691471914,0.32385299326144756,0
0.3783135000886458,0.3233249036350926,0
0.3802819528223275,0.32263134748781463,0
0.3667302991439908,0.310939934023708,0
0.34587777274025094,0.3304706551185765,0
0.3652409189756059,0.32327390130802897,0
0.3489025881489891,0.32562278746079804,0
0.3516178067315246,0.32633573851076675,0
0.3548048768398779,0.3222777224220682,0
0.3637477564462661,0.31915127541383964,0
0.39512340402461177,0.3266454704234334,0
0.39333503897204614,0.32769181918825246,0
0.35069107650288345,0.31670237953358266,0
0.3730599593820012,0.3210523171996203,0
0.3823600164001194,0.32059708620700883,0
0.3627580998941884,0.31647442302445555,0
0.36361709508305023,0.31669482271142957,0
0.3546095636937281,0.31148552351240916,0
0.349467513829132,0.3125551863403088,0
0.3565514396898104,0.4193344126112546,0
0.3585058285962856,0.41586508729395316,0
0.35400794055520696,0.4229016429338612,0
0.3515540150001123,0.42653318472588997,0
0.3682338175437736,0.41345055518369384,0
0.37337712186320193,0.4105844478932129,0
0.37609791109612334,0.41629360538777266,0
0.37314230539856097,0.4144047732891574,0
0.3841476792842749,0.4197651969015194,0
0.37244079725148915,0.4097329088856509,0
0.3516936969307078,0.3666008461617486,0
0.36512421873658174,0.36996709189779964,0
0.36692929383433104,0.37105958183872434,0
0.357778455864727,0.355987440075397,0
0.35754268255408295,0.35859447752941853,0
0.35468207286356823,0.3595367676113038,0
0.36678336220876734,0.35022383762342424,0
0.3639144977417672,0.34787940293749275,0
0.3612990498044227,0.34891289404433945,0
0.35707071705267335,0.34789064286287447,0
0.3609975140806674,0.33448668132142256,0
0.36518898471205985,0.32788978351763076,0
0.37724300014556367,0.32214439071015594,0
0.36211812037892854,0.3227256510851082,0
0.35960415986874456,0.3213763924716216,0
0.36913725249747625,0.31738442626192115,0
0.3697501027713802,0.31610343364095017,0
0.36003936345937937,0.3203468830038237,0
0.3623732651581282,0.3208774990060629,0
0.3668618867384168,0.3161021141850904,0
0.37121613884160887,0.31801941877654216,0
0.3720963318183732,0.31996711452630167,0
0.3712384189690925,0.32073139417166346,0
0.3715251743063215,0.32101146082702364,0
0.373475772814442,0.3201641470534753,0
0.3728701336405161,0.3204093566580998,0
0.37605238134611285,0.32007942682219825,0
0.37347865884216286,0.32620456049242025,0
0.37272674045431703,0.3262842544162373,0
0.3762602733873562,0.3216683493354637,0
0.3776025487364172,0.3183605196754212,0
0.38533734617889115,0.31998272411062983,0
0.38476628084894565,0.3163473452930291,0
0.36573441153681374,0.31248326488459566,0
0.3750473850722159,0.43686775809068695,0
0.3708396505271648,0.42977752374349615,0
0.3542037910910347,0.400728379033588,0
0.37505002996363257,0.39042912081353304,0
0.37345224738985755,0.3801790802580788,0
0.3715500037990065,0.38401174678161754,0
0.3640805884124625,0.3944773938478805,0
0.38276750707469714,0.3562438218530719,0
0.37240651037683487,0.37094338413937716,0
0.37975353959223446,0.35221675362683713,0
0.37755965914554435,0.37188049415272156,0
0.3714819609611824,0.37415811938513366,0
0.3759096511511856,0.3230145380130153,0
0.3837362946925049,0.33947053620295087,0
0.3891011693164066,0.3515427503372973,0
0.36097841079432885,0.33817554158269236,0
0.3726931046886476,0.33398423442065645,0
0.37883033171555924,0.3331822374559217,0
0.36000720988333534,0.31827842686079094,0
0.3578921076313297,0.31804992642650226,0
0.36722673680245943,0.32401592957262554,0
0.36847983260316963,0.32530638137518686,0
0.3575161604208856,0.3266328544121877,0
0.34532913356181955,0.3235483461743337,0
0.34726055666790423,0.3229900735770808,0
0.35199293263583853,0.319055591021391,0
0.36336574266480787,0.3179903091653207,0
0.3666075424613445,0.32679346292572525,0
0.36231846175965476,0.32854523460142215,0
0.36816441286513124,0.3233548713371356,0
0.38400631983195754,0.3765635102841684,0
0.37840487053241956,0.37742330534759866,0
0.3689956664425451,0.3686097329411599,0
0.3547032184462586,0.36324347970586607,0
0.36786407983739633,0.3180011790416176,0
0.3699146907969892,0.31773963777215325,0
0.32619573614996406,0.3515654935225641,0
0.3135563634774346,0.3416489387009145,0
0.32418079581710296,0.3546074404019987,0
0.3201116134641251,0.3452705632678081,0
0.34893993672551804,0.3197085764090501,0
0.3688598323534144,0.32476158619373097,0
0.371826594437504,0.3178741007432712,0
0.37477920251117197,0.3155238255922557,0
0.3883183651051726,0.32237857645572937,0
0.3935002666784121,0.3223683849125859,0
0.3730387444928217,0.32023997756823436,0
0.3735619105894469,0.3204362584083327,0
0.377569448950608,0.4041222839977644,0
0.387779499075169,0.39229181394680385,0
0.38624664929636743,0.3760575734353062,0
0.3709148738462481,0.37920243564244566,0
0.3551975571671964,0.371579453562906,0
0.39630436505653666,0.35524880409219023,0
0.38304970913348146,0.3287567349635817,0
0.3870410099479297,0.32589658234245517,0
0.37308083773359113,0.3260343059317241,0
0.3790739929155891,0.32379542887494944,0
0.38331744508861754,0.32967591050278305,0
0.3891339081419073,0.3295744546205954,0
0.3877281419133437,0.33057973231687526,0
0.3931888631993506,0.3266515963369333,0
0.3914349656138003,0.3270648652739112,0
0.35528699239604966,0.34211962924568484,0
0.37392448381730137,0.39218894860895936,0
0.3692936349530296,0.3815668874580495,0
0.35694204919153133,0.37840826234059466,0
0.3587995084111095,0.3666336281377391,0
0.3749719301242532,0.34645636413172143,0
0.3669361057682715,0.3488506080849718,0
0.369495552861532,0.34988407474963606,0
0.37728645516664255,0.3342732045287808,0
0.36806773262986214,0.31693390500979296,0
0.36699061516419773,0.32643747301522463,0
0.3657549187504704,0.3199195916055941,0
0.3634213357786175,0.31380236988711896,0
0.3650653307502634,0.31836646034807276,0
0.35186393259726817,0.3753640250536411,0
0.35028083465007864,0.3778011158424624,0
0.3432275530603066,0.36802707880128266,0
0.3520651763442274,0.3755823689487599,0
0.35522219733299465,0.36043723631473523,0
0.34680825872952037,0.3719683932123397,0
0.36219815007087525,0.3625396868657857,0
0.3487342564163566,0.3314397613450479,0
0.3661081856431361,0.3377550549696891,0
0.33165611150069746,0.33564974197280895,0
0.32705419851781514,0.3220185614764559,0
0.33803141607120696,0.3248684425586609,0
0.3393814468751243,0.31934040723247276,0
0.31753736491539,0.41541341125023096,0
0.33852482497455594,0.43005687889057503,0
0.34856685521843667,0.4304669702125324,0
0.3351869484927331,0.4379497121269265,0
0.3615055342277689,0.4274143359537454,0
0.3366023921088429,0.3598538439916963,0
0.33746678961601534,0.3555235950857099,0
0.3290127420754076,0.3278874029695511,0
0.3250614866054427,0.3294878106593336,0
0.3354594571954962,0.3247062478234392,0
0.3456449909082212,0.3240454856522759,0
0.33092418809917823,0.3314118757463488,0
0.3283886586658583,0.31676475979719787,0
0.3342105783295133,0.31609332931805634,0
0.3471805176195579,0.30901541585743464,0
0.3516235922778106,0.30919497015898556,0
0.3582475861220812,0.3543021568028962,0
0.3576229074136308,0.34830148237110325,0
0.35974061736194074,0.39879377425885,0
0.3577058767260657,0.3872104050436184,0
0.3388090318239466,0.40449175732787696,0
0.3791657755676174,0.40126272194883356,0
0.38832138949276807,0.4152887659087051,0
0.3756696733507179,0.3820035457930442,0
0.3726975199527296,0.36202040577776906,0
0.3627212924490082,0.3377310447668953,0
0.368493951456162,0.32613037452319255,0
0.36974024577802883,0.32643692214671,0
0.3823333900525101,0.3173819246335327,0
0.3838252777584763,0.3271908712822552,0
0.37606859394212677,0.326757586767266,0
0.3711479721266404,0.3305804857522089,0
0.36678430166845216,0.31705223351344425,0
0.365275500565767,0.32755071172331185,0
0.36725181034709437,0.32769080514615667,0
0.36812510818357114,0.32719359548596516,0
0.37767614375238684,0.31841190722850987,0
0.36972423601352555,0.32417385950230376,0
0.3536724669214282,0.32998341819287136,0
0.34335769134962585,0.32385809892844486,0
0.34537023257110955,0.3267006929210765,0
0.3396915280472259,0.3314190778325461,0
0.33202310605562735,0.3276430367910778,0
0.3496387082540201,0.33137531628426387,0
0.36711730566220296,0.3297054223133565,0
0.36845590792089145,0.45653936197883305,0
0.36921612613086463,0.44679373563540736,0
0.36762258765980904,0.40396876693509637,0
0.3728337862106925,0.3999954051991029,0
0.3754596982972366,0.39672652699941524,0
0.3801442483812667,0.37732894139029016,0
0.3774291430079457,0.3827518112838442,0
0.3851709022759723,0.418523905806735,0
0.3722379601315434,0.4009467239109743,0
0.35907226962119204,0.3614639647196847,0
0.3777468705293292,0.3667245365109365,0
0.3537327676667267,0.35183088336932494,0
0.3695788259732657,0.36646872205248315,0
0.38356902026673956,0.35439229417512874,0
0.38525813714644985,0.35321286356269,0
0.382585597536217,0.32564067400316965,0
0.3761647781194801,0.3230808880970101,0
0.36501649974142136,0.33021371340763306,0
0.3811952446182671,0.32382868728475356,0
0.3714575539198238,0.33215692759037524,0
0.38143161288459687,0.3228085049981845,0
0.37621289739205077,0.3241104389551607,0
0.3650896337480675,0.3321662341087665,0
0.3651682759913608,0.32988405673635296,0
0.3740543294372459,0.3315887561308091,0
0.36978221595913574,0.3260870389785865,0
0.3672024875347087,0.3174044940065548,0
0.3609597368470947,0.3147157675783689,0
0.36647221709723365,0.31417473850810324,0
0.360407740726571,0.3812265114070571,0
0.3627393085347599,0.3617655294140354,0
0.3064975460922014,0.39903474086470214,0
0.30745601685139395,0.39227584348574046,0
0.23965872004153793,0.40800044850494255,0
0.34993640437451035,0.4167176763170476,0
0.3377145413446971,0.39072833968226606,0
0.3665743518203813,0.3952601386120644,0
0.3645761158281816,0.3825039652855623,0
0.3518548213338527,0.3533686371209943,0
0.3653133657864518,0.34838721032003706,0
0.3593117067082411,0.38761723616266314,0
0.35473430473078715,0.33012827850449583,0
0.36240744510903355,0.3224287308244492,0
0.3622069776449301,0.3284641319099772,0
0.37610870133749585,0.3248694936305075,0
0.3446334724019099,0.32433601079191837,0
0.3679528373895371,0.31692925603384714,0
0.36914254974317384,0.32145007946139764,0
0.35370287213377116,0.32349234872537347,0
0.3638401847973501,0.31692885678213234,1
0.2890286376886677,0.32113742504138804,1
0.2769900168447388,0.32447051365237256,1
0.29181534679406435,0.3213089341671792,1
0.3151189724929537,0.32744058639390256,1
0.32420627697683685,0.3220068546183645,1
0.2906120535626159,0.31880338379176015,1
0.22494474007163803,0.3215193339922909,1
0.12647619863875353,0.3180550852884432,1
0.13434826150777965,0.3155092875322884,1
0.11835661103197882,0.33097413609938037,1
0.11280695873859616,0.32953706007180494,1
0.19455447052902725,0.32110234728353226,1
0.1775396994828946,0.32697727616999495,1
0.14083977331983044,0.32818119722547046,1
0.15171172653422696,0.3165829615744983,1
0.17121484477540694,0.33140438591152466,1
0.1723304518341138,0.32921552168892637,1
0.15119812348769138,0.31979989797091884,1
0.17265896447249215,0.32690642079990756,1
0.16620291540448645,0.32795652609886145,1
0.1705483937100301,0.32867866045165145,1
0.1643793364196583,0.32288030461045597,1
0.14434559722742493,0.3192000133370229,1
0.12893083926099944,0.32933553235480856,1
0.18428125142726867,0.32351132720449666,1
0.18263120138698713,0.3245068311009782,1
0.16929426573138323,0.32869234589277946,1
0.1702370221948011,0.33039953338699185,1
0.15757848489775395,0.3360592572166288,1
0.2191442981224243,0.32883351492860163,1
0.19356215199920562,0.32912911629289754,1
0.1788858930877474,0.32533915183028334,1
0.1848206211615221,0.3234602957546947,1
0.15508224378463376,0.3251304695406189,1
0.15283565594628445,0.32701881744642164,1
0.1577755838589212,0.33285523030665154,1
0.1668480745117299,0.33102976849268223,1
0.16283530889307046,0.3245353062954303,1
0.18259424877808236,0.3280687923576298,1
0.23353850002429904,0.3278803292346982,1
0.23598984929986977,0.32697460684283813,1
0.16835607436911054,0.326250650500722,1
0.1626977690525992,0.324362270740272,1
0.1554042441487748,0.3268329918707429,1
0.16069624236082264,0.3297278862021865,1
0.16700381021711358,0.3284592135019113,1
0.18404660213355914,0.3299798607887043,1
0.15632277500784517,0.3301905963080865,1
0.17045803630762862,0.32208222947630577,1
0.14977962847776777,0.3188727095018797,1
0.17624276736720007,0.3210312151661076,1
0.14648104863528016,0.3255388841839249,1
0.15851870109128174,0.3244072802163936,1
0.1398764951693679,0.31876595237488753,1
0.1420928549780085,0.3219741100552573,1
0.16981769917037104,0.3292924941788337,1
